
India;primary;Nebraska;EB2;08/28/2008;08/01/2009;;;premium;no;;;;approved;08/03/2009
India;primary;Texas;EB3;06/02/2008;02/20/2009;03/17/2009;03/17/2009;regular;;;;;approved;03/17/2009
Moldova;primary;Texas;EB2;10/09/2008;06/25/2009;06/25/2009;;regular;;;;;approved;08/10/2009
India;primary;Texas;EB3;09/15/2008;07/07/2009;07/09/2009;07/09/2009;regular;no;;;;approved;07/29/2009
Malaysia;primary;Texas;EB1C;11/04/2008;11/03/2008;;;regular;no;;;;approved;08/10/2009
Russia;primary;Texas;EB2-NIW;;07/01/2008;;07/29/2008;regular;yes;07/30/2009;RFE send 24 july;;approved;08/14/2009
India;primary;Texas;EB1B;;02/03/2009;02/04/2009;02/04/2009;regular;no;;;;approved;07/24/2009
Philippines;primary;Nebraska;EB2;;04/21/2009;;;regular;yes;07/23/2009;;08/07/2009;approved;08/14/2009
India;primary;Nebraska;EB2;09/29/2008;05/12/2009;05/13/2009;05/13/2009;regular;no;;;;approved;08/14/2009
India;primary;Nebraska;EB2;08/13/2008;05/12/2009;05/13/2009;05/13/2009;regular;no;;;;approved;08/14/2009
India;primary;Nebraska;EB1C;;02/18/2009;02/19/2009;02/19/2009;regular;no;;;;approved;07/20/2009
Taiwan;primary;Nebraska;EB2;09/05/2008;07/31/2009;08/06/2009;08/07/2009;premium;no;;;;approved;08/11/2009
India;primary;Texas;EB1A;09/25/2008;09/24/2008;;;regular;yes;04/14/2009;all the criteria;05/15/2009;pending;
India;primary;Texas;EB2;05/11/2007;08/02/2007;08/03/2007;10/12/2007;regular;yes;07/31/2009;Requested evidence to prove th... more;08/10/2009;approved;08/14/2009
India;primary;Nebraska;EB1C;;03/02/2009;03/02/2009;03/03/2009;regular;no;;;;approved;07/31/2009
Nepal;primary;Nebraska;EB2;07/01/2008;04/28/2009;04/29/2009;04/29/2009;premium;;;;;approved;07/14/2009
Argentina;primary;Texas;EB2-NIW;07/09/2009;07/06/2009;07/09/2009;;regular;no;;;;approved;08/07/2009
India;primary;Texas;EB2;11/10/2008;06/29/2009;07/07/2009;07/07/2009;regular;yes;07/16/2009;Request for Initial evidence  ... more;08/04/2009;approved;08/13/2009
Brazil;primary;Nebraska;EB1B;;11/16/2008;11/17/2008;11/18/2008;premium;no;;;;approved;08/13/2009
India;primary;Texas;EB2;03/20/2005;07/15/2009;;;premium;no;;;;approved;08/05/2009
India;primary;Texas;EB2;07/12/2005;05/21/2006;05/26/2006;05/29/2006;regular;no;;;;approved;12/01/2006
Nigeria;primary;Nebraska;EB2;09/09/2008;05/05/2009;05/07/2009;05/07/2009;premium;yes;07/31/2009;A2P and Confirmation of traini... more;08/07/2009;approved;08/11/2009
Pakistan;primary;Texas;EB3;01/15/2003;10/15/2007;10/18/2007;;regular;yes;07/26/2009;Ability to pay, Financial stat... more;07/29/2009;approved;08/11/2009
India;primary;Texas;EB2;06/16/2007;11/12/2007;11/16/2007;11/16/2007;regular;yes;07/23/2009;A2P;07/27/2009;approved;08/09/2009
India;primary;Nebraska;EB2;12/21/2007;02/26/2008;;;premium;no;;;;approved;08/13/2009
Morocco;primary;Texas;EB2;09/27/2007;06/16/2009;06/17/2009;06/24/2009;regular;no;;;;approved;08/12/2009
South Korea;primary;Nebraska;EB2;07/10/2008;05/08/2009;05/11/2009;05/11/2009;premium;yes;07/15/2009;transcript missing;08/12/2009;approved;08/12/2009
India;primary;Texas;EB3;05/20/2004;08/17/2008;08/21/2008;03/03/2009;regular;no;;;;approved;03/09/2009
China;primary;Texas;EB1B;;12/18/2008;12/18/2008;12/19/2008;regular;yes;07/02/2009;;07/31/2009;pending;
India;primary;Nebraska;EB1C;;03/10/2009;03/11/2009;03/16/2009;regular;no;;;;approved;08/12/2009
India;primary;Texas;EB3;06/07/2007;04/01/2009;04/02/2009;;regular;;;;;approved;04/30/2009
India;primary;Nebraska;EB1B;;10/01/2008;10/03/2008;10/03/2008;regular;yes;05/22/2009;All criterion questioned. ;07/02/2009;approved;08/11/2009
Pakistan;primary;Texas;EB2;;07/01/2009;07/02/2009;07/02/2009;regular;no;;;;approved;08/12/2009
India;primary;Texas;EB2;08/20/2008;05/13/2009;;;regular;;;;;approved;05/26/2009
Nigeria;dependent;Nebraska;EB3;08/17/2007;07/20/2007;08/17/2007;11/07/2007;regular;yes;02/02/2009;Ability to pay and proof of po... more;03/30/2009;approved;04/30/2009
China;primary;Vermont;EB2;03/31/2008;08/02/2008;;;premium;;;;;approved;08/28/2008
China;primary;Nebraska;EB1B;07/28/2007;01/05/2009;01/07/2009;01/07/2009;regular;yes;07/06/2009;Got RFE email this evening. Wi... more;08/05/2009;approved;08/11/2009
India;primary;Texas;EB2;07/30/2008;06/26/2009;06/26/2009;06/26/2009;regular;;;;;approved;07/13/2009
Spain;primary;Texas;EB2;11/13/2008;06/10/2009;06/11/2009;06/12/2009;regular;no;;;;approved;08/06/2009
China;primary;Texas;EB1B;;06/08/2009;06/09/2009;06/09/2009;premium;yes;07/08/2009;;08/07/2009;approved;08/10/2009
India;primary;Texas;EB1A;;03/03/2009;03/06/2009;03/06/2009;regular;yes;06/10/2009;General RFE letter contesting ... more;07/03/2009;approved;08/11/2009
China;primary;Nebraska;EB2;09/30/2008;05/08/2009;;;regular;no;;;;approved;08/04/2009
China;primary;Texas;EB2;09/12/2007;04/14/2009;04/16/2009;04/16/2009;regular;;;;;approved;04/28/2009
Japan;primary;Texas;EB1A;06/15/2009;06/11/2009;06/15/2009;;regular;no;;;;approved;08/05/2009
Philippines;primary;Nebraska;EB2;04/15/2008;12/31/2008;01/05/2009;01/05/2009;regular;no;;;;approved;06/18/2009
India;primary;Texas;EB2;03/07/2008;06/20/2008;;;regular;;;;;approved;06/30/2008
India;primary;Texas;EB2;09/10/2008;07/06/2009;;;regular;;;;;approved;07/31/2009
Israel;primary;Texas;EB2;11/20/2008;06/03/2009;06/04/2009;06/04/2009;regular;no;;;;approved;08/08/2009
India;primary;Texas;EB3;06/28/2007;11/05/2007;11/09/2007;11/10/2007;regular;yes;;;08/14/2008;approved;08/27/2008
India;primary;Vermont;EB2;06/04/2006;09/15/2006;;;premium;no;;;;approved;10/01/2006
India;primary;Nebraska;EB2;09/19/2008;05/19/2009;05/23/2009;05/29/2009;regular;no;;;;approved;08/06/2009
Pakistan;primary;Texas;EB3;04/05/2008;09/25/2008;09/28/2008;09/28/2008;regular;no;;;;approved;08/01/2009
India;primary;Vermont;EB2;;06/18/2009;;;regular;yes;07/02/2009;Ability 2 pay;07/21/2009;approved;07/31/2009
India;primary;Texas;EB2;08/22/2008;06/30/2009;07/01/2009;;regular;;;;;approved;07/15/2009
India;primary;Texas;EB2;;05/22/2009;05/28/2009;05/28/2009;regular;;;;;approved;06/20/2009
Lebanon;primary;Texas;EB2;01/31/2005;09/11/2007;09/12/2007;09/13/2007;premium;no;;;;approved;08/03/2009
Philippines;primary;Nebraska;EB2;07/30/2009;07/29/2009;;;regular;no;;;;pending;
South Korea;primary;Nebraska;EB2;;05/09/2009;05/11/2009;;premium;no;;;;approved;07/10/2009
India;primary;Nebraska;EB1B;;03/06/2009;03/10/2009;03/10/2009;regular;no;;;;approved;08/06/2009
India;primary;California;EB3;10/06/2006;05/05/2006;;;premium;no;;;;approved;06/06/2006
Canada;primary;Nebraska;EB2;09/15/2008;06/01/2009;06/02/2009;;regular;;;upgraded to premium on July 12... more;;approved;07/15/2009
India;primary;Texas;EB3;09/16/2004;07/09/2007;07/10/2007;07/11/2007;regular;no;;;;approved;08/07/2009
India;primary;Texas;EB2;11/17/2008;07/27/2009;07/27/2009;07/27/2009;regular;;;;;approved;08/06/2009
India;primary;Texas;EB2;08/26/2008;07/22/2009;07/23/2009;07/23/2009;regular;;;;;approved;08/06/2009
India;primary;Texas;EB2-NIW;08/13/2008;10/22/2008;10/23/2008;10/24/2008;regular;no;;;;approved;08/03/2009
Colombia;primary;Nebraska;EB2;;02/27/2009;02/28/2009;03/07/2009;regular;;;;;approved;04/28/2009
India;primary;Texas;EB2;07/04/2004;07/12/2007;07/12/2007;07/17/2007;regular;yes;;;04/04/2008;approved;06/06/2009
China;primary;Texas;EB3;03/24/2003;08/16/2007;;10/18/2007;regular;yes;07/13/2009;labor material.;07/28/2009;approved;08/03/2009
South Korea;primary;Texas;EB2;05/17/2007;11/19/2008;11/20/2008;11/20/2008;regular;yes;07/02/2009;Submit a new letter from forme... more;07/27/2009;approved;08/05/2009
Philippines;primary;Nebraska;EB2-NIW;;10/03/2008;10/03/2008;;regular;;;;;pending;
India;primary;Texas;EB3;11/30/2004;03/01/2007;03/04/2007;03/20/2007;regular;no;;;;approved;02/03/2008
India;primary;Nebraska;EB2;;03/01/2009;03/20/2009;;regular;;;;;approved;08/05/2009
India;primary;Nebraska;EB2;06/06/2008;04/22/2009;04/23/2009;04/23/2009;regular;no;;;;approved;07/13/2009
India;primary;Texas;EB2-NIW;09/25/2008;09/24/2008;;;regular;;;;;approved;08/03/2009
India;primary;Texas;EB1B;09/25/2008;09/24/2008;;;regular;;;;;approved;08/03/2009
India;primary;Nebraska;EB1C;;02/16/2009;02/18/2009;02/23/2009;regular;yes;07/28/2009;Not Known yet;;pending;
India;primary;Texas;EB1B;05/26/2009;05/21/2009;05/26/2009;05/26/2009;regular;;;;;approved;07/27/2009
Nepal;primary;Texas;EB2;;07/15/2009;07/15/2009;07/15/2009;regular;no;;;;approved;08/05/2009
India;primary;Nebraska;EB2;07/09/2008;04/03/2009;04/07/2009;04/07/2009;regular;;;;;approved;08/04/2009
China;primary;Texas;EB1A;;11/03/2008;11/06/2008;11/06/2008;regular;no;;;;approved;07/27/2009
India;primary;Nebraska;EB1B;;03/27/2009;03/27/2009;03/27/2009;premium;;;;;pending;
Philippines;primary;Nebraska;EB2;;04/30/2009;05/01/2009;;regular;;;;;approved;07/30/2009
India;primary;Texas;EB2-NIW;08/20/2008;08/18/2008;08/19/2008;08/20/2008;regular;no;;;;approved;08/04/2009
India;primary;Texas;EB3;04/18/2007;08/16/2007;08/17/2007;10/23/2007;regular;no;06/25/2009;Ability to Pay;07/25/2009;approved;08/03/2009
China;primary;Nebraska;EB2-NIW;;05/18/2009;05/22/2009;;regular;;;;;pending;
India;primary;Texas;EB1B;;06/12/2009;06/16/2009;06/16/2009;regular;no;;;;approved;08/04/2009
Colombia;primary;Texas;EB2;;02/02/2009;;;regular;;;;;approved;07/01/2009
India;primary;Texas;EB1C;;04/22/2009;04/22/2009;04/22/2009;regular;no;;;;pending;
India;primary;Texas;EB2;09/03/2008;06/11/2009;06/11/2009;;regular;no;;;;approved;07/28/2009
India;primary;Nebraska;EB1C;;02/19/2009;02/20/2009;;regular;no;;;;approved;08/04/2009
India;primary;Nebraska;EB1B;;08/27/2008;08/29/2008;08/29/2008;regular;yes;05/18/2009;Submission of original offer l... more;06/18/2009;approved;08/03/2009
South Korea;primary;Texas;EB2-NIW;;04/22/2009;04/22/2009;;regular;no;;;;approved;08/04/2009
India;primary;Texas;EB1A;;06/09/2009;;;regular;no;;;;approved;07/13/2009
India;primary;Texas;EB1A;;02/28/2008;02/29/2008;03/03/2008;regular;no;;;;denied;08/04/2009
India;primary;Nebraska;EB3;04/08/2008;04/08/2008;;;regular;no;;;;approved;07/23/2009
India;primary;Texas;EB2;07/28/2008;07/28/2009;;;premium;no;;;;approved;07/30/2009
Bulgaria;primary;Texas;EB3;08/22/2007;07/14/2009;07/16/2009;07/23/2009;regular;no;;;;approved;07/23/2009
India;primary;Texas;EB2;09/22/2008;07/15/2009;;;regular;;;;;approved;08/04/2009
United States;primary;Texas;EB2;08/20/2008;05/26/2009;06/01/2009;06/01/2009;regular;no;;;;approved;07/29/2009
India;primary;Texas;EB2;;05/15/2009;;;regular;yes;06/18/2009;Change of employers address fr... more;07/13/2009;approved;07/27/2009
China;primary;Nebraska;EB1B;;10/03/2008;10/08/2008;10/10/2008;regular;no;;;;approved;07/29/2009
Ireland;primary;Texas;EB2;01/21/2007;03/14/2008;03/17/2008;03/17/2008;regular;no;;;;approved;07/30/2009
Brazil;primary;Texas;EB3;07/02/2008;07/16/2009;07/20/2009;07/29/2009;regular;no;;;;approved;07/29/2009
India;primary;Texas;EB3;03/22/2005;01/01/2007;;;regular;;;;;approved;08/03/2007
India;primary;Nebraska;EB2;07/01/2004;07/10/2007;07/23/2007;07/19/2007;regular;no;;;;approved;12/31/2008
India;primary;Nebraska;EB2;11/18/2008;07/24/2009;07/27/2009;07/29/2009;premium;no;;;;approved;07/31/2009
India;primary;Texas;EB1A;;01/25/2009;;;regular;;;;;pending;
China;primary;Texas;EB1B;07/23/2008;07/21/2008;07/23/2008;07/23/2008;regular;yes;01/08/2009;A2P, Job offer letter;02/06/2009;denied;06/22/2009
India;primary;Nebraska;EB2;09/25/2008;05/07/2009;05/07/2009;;regular;;;;;approved;07/31/2009
India;primary;Nebraska;EB2;;09/15/2008;;;regular;;;;;approved;11/14/2008
India;primary;Texas;EB1A;;01/14/2009;01/15/2009;01/15/2009;regular;no;;;;approved;07/16/2009
Lebanon;primary;Nebraska;EB3;08/17/2001;06/22/2007;06/22/2007;06/22/2007;regular;yes;12/29/2008;Ability to Pay;;denied;07/30/2009
China;;Nebraska;EB3;;;08/14/2007;09/27/2007;regular;no;;;;pending;
India;primary;Texas;EB2;05/17/2008;11/30/2008;12/03/2008;12/03/2008;regular;no;;;;approved;04/20/2009
India;primary;Texas;EB1A;;05/12/2009;;;regular;;;;;approved;07/23/2009
Romania;primary;Texas;EB1A;;06/25/2009;07/06/2009;;regular;no;;;;denied;07/30/2009
India;primary;Vermont;EB2;02/15/2008;04/19/2008;04/22/2008;;regular;no;;;;approved;07/26/2008
Pakistan;primary;Texas;EB3;10/17/2007;06/19/2009;06/19/2009;06/19/2009;regular;yes;07/08/2009;;;approved;07/31/2009
Pakistan;primary;Nebraska;EB2;07/08/2008;07/27/2009;07/27/2009;07/28/2009;premium;no;;;;approved;07/30/2009
Japan;primary;Texas;EB2-NIW;;03/11/2008;03/13/2008;03/14/2008;regular;yes;;;01/07/2009;approved;07/30/2009
Mexico;primary;Texas;EB1A;;07/12/2007;07/16/2007;;regular;no;;;;approved;07/30/2009
China;primary;Texas;EB2;09/03/2008;06/26/2009;06/29/2009;;regular;;;;;approved;07/20/2009
India;primary;Texas;EB1A;;08/19/2008;08/21/2008;08/22/2008;regular;no;;;;approved;07/30/2009
India;primary;Nebraska;EB1B;;02/12/2009;02/13/2009;02/13/2009;regular;no;;;;approved;07/30/2009
China;primary;Texas;EB1B;;07/14/2009;07/16/2009;;regular;;;;;pending;
India;primary;Texas;EB2-NIW;;07/17/2009;07/19/2009;07/20/2009;regular;no;;;;approved;07/29/2009
India;primary;Nebraska;EB3;;05/02/2007;05/03/2007;05/08/2007;regular;yes;;;12/19/2007;approved;07/29/2009
India;primary;Texas;EB2;10/06/2008;06/26/2009;06/29/2009;;regular;no;;;;denied;07/29/2009
India;primary;Nebraska;EB3;11/15/2007;01/22/2008;01/22/2008;;regular;no;;;;approved;03/10/2009
India;primary;Texas;EB3;03/19/2007;08/16/2007;08/17/2007;10/23/2007;regular;no;;;;approved;06/22/2009
India;primary;Texas;EB1B;;08/19/2008;08/21/2008;08/22/2008;regular;no;;;;approved;07/29/2009
India;primary;Texas;EB3;;07/13/2009;;;premium;yes;07/15/2009;Company Financial DocumentsE... more;07/27/2009;approved;07/29/2009
India;primary;Texas;EB3;09/12/2008;06/22/2009;;;regular;;;;;approved;07/15/2009
India;primary;Nebraska;EB1B;;12/26/2008;12/28/2008;01/05/2009;regular;no;;;;approved;06/30/2009
India;primary;Nebraska;EB3;02/23/2003;08/01/2006;;;regular;yes;;3yrs educational degree(india)... more;;denied;07/14/2009
India;primary;Texas;EB2;10/07/2007;07/21/2009;07/23/2009;;premium;no;;;;approved;07/29/2009
India;primary;Nebraska;EB1B;;11/10/2008;11/12/2008;11/14/2008;premium;no;;;;approved;07/28/2009
India;primary;Texas;EB2;;07/01/2007;;;regular;;;;;withdrawn;
Venezuela;primary;Nebraska;EB3;08/06/2007;03/19/2009;03/24/2009;;regular;no;;;;approved;07/28/2009
India;primary;Nebraska;EB2;08/08/2008;04/29/2009;04/30/2009;;regular;no;;;;approved;07/27/2009
India;primary;Texas;EB1C;;07/04/2008;07/14/2008;07/15/2008;regular;no;;supervisory information requir... more;;denied;06/24/2009
Italy;primary;Nebraska;EB1C;02/18/2009;02/18/2009;02/19/2009;02/19/2009;regular;;;;;approved;07/28/2009
Philippines;primary;Texas;EB2;07/24/2008;07/08/2009;07/08/2009;07/08/2009;regular;no;;;;approved;07/27/2009
India;primary;Nebraska;EB2;07/21/2008;04/17/2009;04/21/2009;;regular;no;;;;approved;07/20/2009
Israel;primary;Texas;EB3;06/02/2008;07/07/2009;;;regular;no;;;;approved;07/27/2009
India;primary;Nebraska;EB2;07/31/2006;10/20/2006;10/27/2006;10/27/2006;regular;no;;;;approved;08/14/2007
India;primary;Nebraska;EB3;11/11/2004;05/05/2007;05/07/2007;05/11/2007;regular;no;;;;approved;06/01/2009
India;primary;Nebraska;EB1C;;02/13/2009;02/24/2009;;regular;no;;;;approved;07/28/2009
Vietnam;primary;Texas;EB3;06/03/2009;06/01/2009;06/03/2009;06/03/2009;regular;;;;;approved;07/14/2009
India;primary;Texas;EB3;;07/12/2007;;;regular;;;;;denied;03/16/2009
Peru;primary;Texas;EB2;10/01/2007;05/29/2009;06/01/2009;06/01/2009;regular;;;;;approved;07/28/2009
India;primary;Texas;EB3;;07/08/2009;;;regular;;;;;approved;07/27/2009
Philippines;primary;Nebraska;EB2;;03/23/2007;03/29/2007;;regular;yes;06/22/2009;updated financials tax returns;07/17/2009;approved;07/27/2009
India;primary;Texas;EB2;11/21/2008;06/22/2009;;;regular;;;;;approved;07/27/2009
India;primary;Texas;EB1A;10/18/2007;10/09/2007;10/18/2007;10/18/2007;regular;yes;05/12/2007;Awards, membership and judging... more;06/12/2009;approved;07/22/2009
China;primary;Nebraska;EB1B;11/13/2008;11/13/2008;11/13/2008;11/13/2008;regular;no;;;;approved;07/27/2009
India;primary;Nebraska;EB3;03/10/2008;06/02/2008;06/03/2008;06/04/2008;regular;yes;06/18/2009;Misunderstanding on the job re... more;07/21/2009;approved;07/27/2009
India;primary;Texas;EB2;06/30/2008;07/22/2009;;;premium;;;;;approved;07/27/2009
Nigeria;primary;Texas;EB2;10/27/2008;07/07/2009;07/08/2009;;regular;;;;;approved;07/24/2009
India;primary;Texas;EB1B;;07/11/2009;07/13/2009;;premium;no;;;;approved;07/16/2009
India;primary;Nebraska;EB2;05/17/2006;04/22/2009;04/23/2009;;regular;no;;;;approved;07/14/2009
India;primary;Nebraska;EB2;07/22/2008;05/01/2009;05/04/2009;07/22/2009;regular;no;;;;approved;07/22/2009
Turkey;primary;Texas;EB2;07/21/2008;05/27/2009;05/29/2009;06/09/2009;regular;;;;;approved;07/13/2009
Tanzania;primary;Texas;EB2;07/24/2008;05/18/2009;05/20/2009;;regular;;;;;approved;07/11/2009
India;primary;Nebraska;EB2;10/10/2004;06/13/2007;;;regular;no;;;;pending;
China;primary;Nebraska;EB3;05/29/2007;08/16/2007;08/17/2007;10/22/2007;regular;yes;04/22/2009;Original LC;05/04/2009;approved;07/20/2009
India;primary;Texas;EB1A;;06/13/2008;06/13/2008;06/13/2008;regular;yes;04/24/2009;;05/30/2009;approved;07/24/2009
South Korea;primary;Nebraska;EB1C;;01/12/2009;01/23/2009;01/26/2009;regular;yes;07/24/2009;;;pending;
Pakistan;primary;Nebraska;EB3;07/09/2007;08/14/2007;08/15/2007;10/03/2007;premium;yes;07/10/2009;Experience Letter, 2007 & ... more;07/22/2009;approved;07/24/2009
Iran;primary;Texas;EB2;08/15/2008;04/25/2009;04/28/2009;04/28/2009;regular;no;;;;approved;07/24/2009
India;primary;Nebraska;EB1A;;07/20/2008;07/24/2008;07/24/2008;regular;no;;;;approved;07/24/2009
India;primary;Nebraska;EB2-NIW;;07/20/2008;07/24/2008;07/24/2008;regular;no;;;;approved;07/24/2009
India;primary;Texas;EB2;06/19/2006;07/17/2006;07/19/2006;07/24/2006;regular;no;;;;approved;07/24/2009
India;primary;Texas;EB2;09/19/2003;06/10/2006;;;regular;;;;;approved;01/05/2007
India;primary;Texas;EB2;08/05/2008;07/09/2009;07/10/2009;07/10/2009;regular;no;;;;approved;07/23/2009
Colombia;primary;Texas;EB3;07/17/2002;07/27/2007;09/21/2007;09/24/2007;premium;no;07/01/2009;A2P - 2002 through 2009Payro... more;07/21/2009;approved;07/23/2009
India;primary;Texas;EB2-NIW;09/25/2007;07/30/2007;;;regular;no;;;;approved;10/20/2008
India;primary;Texas;EB2-NIW;02/15/2008;02/15/2008;02/19/2008;;regular;no;;;;approved;07/22/2009
India;primary;Texas;EB1A;;06/09/2009;;;regular;no;;;;approved;07/13/2009
China;primary;Nebraska;EB1B;;11/04/2008;11/05/2008;11/10/2008;regular;no;;;;approved;05/21/2009
India;primary;Texas;EB1C;;06/02/2009;06/06/2009;;regular;no;;;;approved;07/22/2009
India;primary;Nebraska;EB3;;11/01/2008;11/01/2008;11/01/2008;regular;yes;04/03/2009;;05/09/2009;approved;07/14/2009
India;primary;Nebraska;EB1A;;01/10/2008;01/10/2008;03/19/2009;regular;yes;;;03/11/2009;approved;03/19/2009
India;primary;Nebraska;EB2;07/22/2008;05/03/2009;05/05/2009;;regular;no;;;;approved;07/22/2009
Nepal;primary;Texas;EB2;02/13/2008;09/25/2008;09/25/2008;09/25/2008;regular;no;;;;approved;01/14/2009
China;primary;Nebraska;EB2;12/20/2003;06/10/2009;;06/20/2009;regular;;;;;pending;
Bangladesh;primary;Texas;EB2;07/09/2008;06/05/2009;06/09/2009;06/09/2009;premium;yes;07/09/2009;Requested Educational Document... more;07/23/2009;approved;07/23/2009
India;primary;Nebraska;EB2;08/06/2008;05/05/2009;05/05/2009;05/05/2009;regular;;;;;approved;07/23/2009
India;primary;Texas;EB3;10/22/2008;06/17/2009;;;regular;;;;;approved;07/23/2009
India;primary;Texas;EB2;07/17/2008;07/13/2009;07/14/2009;07/14/2009;regular;no;;;;approved;07/22/2009
India;primary;Nebraska;EB3;02/06/2008;04/24/2008;04/28/2008;04/28/2008;regular;yes;05/19/2009;Evidence to support ability to... more;05/29/2009;approved;06/23/2009
Nepal;primary;Nebraska;EB2;07/07/2008;04/27/2009;04/28/2009;04/29/2009;regular;no;;;;approved;07/22/2009
China;primary;Nebraska;EB3;03/03/2008;09/07/2008;09/08/2008;09/08/2008;regular;yes;04/10/2009;1> Pay stubs of past half y... more;05/22/2009;approved;06/23/2009
India;primary;Nebraska;EB2;09/17/2003;07/17/2009;;;premium;no;;;;approved;07/22/2009
New Zealand;primary;Vermont;EB3;;05/02/2007;;;regular;no;;;;approved;08/07/2007
India;primary;Vermont;EB2;11/17/2008;06/22/2009;;;regular;no;;;;approved;07/14/2009
India;primary;Nebraska;EB2;06/30/2008;04/13/2009;04/14/2009;04/20/2009;regular;;;;;approved;07/16/2009
India;primary;Texas;EB2;07/03/2008;04/15/2009;04/20/2009;04/28/2009;regular;;;;;approved;04/28/2009
India;primary;Texas;EB3;11/10/2008;07/16/2009;;;premium;;;;;approved;07/22/2009
India;primary;Texas;EB1A;;05/08/2008;05/09/2008;05/13/2008;regular;no;;;;approved;07/20/2009
India;primary;Texas;EB2-NIW;;05/09/2008;05/09/2008;05/13/2008;regular;no;;;;approved;07/20/2009
Mexico;primary;Nebraska;EB3;06/01/2004;01/12/2008;01/14/2008;01/14/2008;regular;yes;02/17/2009;Taxes and letter from sponsor.... more;03/24/2009;denied;06/08/2009
